prime,word_index,kernel_length,full_scalar_identity,full_delta_match,strict_visible_x_power,strict_block_length,has_proper_non_scalar_precursor,has_any_prefix_power_hit,min_proper_prefix_power_hit,min_any_prefix_power_hit,factor_period_length,source_class,sources,kernel_factor_ids
3,118,24,True,False,False,,False,True,,24,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8
3,119,24,True,False,False,,False,True,,24,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 4
3,120,24,True,False,False,,False,True,,24,24,kernel_db,burau-experiments/src/kernel_db.json,13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8
3,121,24,True,False,False,,True,True,21,21,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8
3,122,24,True,False,False,,True,True,21,21,24,kernel_db,burau-experiments/src/kernel_db.json,16 13 20 15 7 8 13 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4
3,123,24,True,False,False,,True,True,21,21,24,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4
3,124,24,True,False,False,,True,True,21,21,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 11 13 10 13 8
3,125,24,True,False,False,,False,True,,24,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 4
3,126,24,True,False,False,,False,True,,24,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 8
3,127,24,True,False,False,,True,True,21,21,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4
3,128,24,True,False,False,,True,True,21,21,24,kernel_db,burau-experiments/src/kernel_db.json,16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8
3,129,24,True,False,False,,True,True,21,21,24,kernel_db,burau-experiments/src/kernel_db.json,13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4
3,130,24,True,False,False,,False,True,,24,24,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 13 4
3,131,24,True,False,False,,False,True,,24,24,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4
3,132,24,True,False,False,,False,True,,24,24,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8
3,133,24,True,False,True,8,True,True,8,8,8,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4 2 13 20 13 10 13 1 4
3,134,24,True,False,False,,False,True,,24,24,kernel_db,burau-experiments/src/kernel_db.json,10 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 16 13 20 13 10 3
3,135,24,True,False,False,,False,True,,24,24,kernel_db,burau-experiments/src/kernel_db.json,10 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 12
3,136,24,True,False,False,,False,True,,24,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 3
3,137,24,True,False,False,,False,True,,24,24,kernel_db,burau-experiments/src/kernel_db.json,10 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 13 11 13 10 13 9
3,138,24,True,False,False,,False,True,,24,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 3
3,139,24,True,False,False,,False,True,,24,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 12
3,140,24,True,False,False,,True,True,5,5,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 12
3,141,24,True,False,False,,True,True,5,5,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,10 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 3
3,142,24,True,False,False,,True,True,23,23,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11
3,143,24,True,False,False,,True,True,23,23,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20
3,144,24,True,False,False,,True,True,23,23,24,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 13 8 13 20 13 21 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20
3,145,24,True,False,False,,True,True,23,23,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 11
3,146,24,True,False,False,,True,True,23,23,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 20
3,147,24,True,False,False,,True,True,23,23,24,kernel_db,burau-experiments/src/kernel_db.json,13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11
3,148,24,True,False,False,,True,True,23,23,24,paper_bank,braids-summer-research/results/paper_exact_search/kernel_bank/p3_paper_kernels.jsonl|burau-experiments/src/kernel_db.json,13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20
3,149,24,True,False,False,,True,True,23,23,24,kernel_db,burau-experiments/src/kernel_db.json,13 7 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20
3,150,24,True,False,False,,True,True,23,23,24,kernel_db,burau-experiments/src/kernel_db.json,13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 13 4 13 11
3,151,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 10
3,152,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 10
3,153,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 13 4 13 11 13 10
3,154,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16 13 8 13 20 13 10
3,155,25,True,False,False,,True,True,17,17,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 2
3,156,25,True,False,False,,True,True,17,17,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 2
3,157,25,True,False,False,,True,True,9,9,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2
3,158,25,True,False,False,,True,True,9,9,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2
3,159,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 13 10
3,160,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 10
3,161,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 10
3,162,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 10
3,163,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 10
3,164,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 1 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 10 16 16
3,165,25,True,False,False,,True,True,3,3,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 2
3,166,25,True,False,False,,True,True,3,3,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 2
3,167,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 1 1 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 2
3,168,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22 13 10
3,169,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17 13 10
3,170,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 6 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 20 16 2 2
3,171,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 1 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 2 2
3,172,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 8 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 11 16 16 2
3,173,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 4 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 20 16 16 2
3,174,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 6
3,175,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,2 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 1
3,176,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 2
3,177,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 2
3,178,25,True,False,False,,True,True,3,3,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 2
3,179,25,True,False,False,,True,True,3,3,25,kernel_db,burau-experiments/src/kernel_db.json,10 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 2
3,180,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 13 10 2
3,181,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 2
3,182,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 20 16 2 2 2
3,183,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 11 16 2 2 2
3,184,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,17 16 13 20 13 10 13 4 13 20 17 22 17 13 10 13 8 13 11 13 11 16 16 2 2
3,185,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,22 16 13 11 13 10 13 8 13 11 22 17 22 13 10 13 4 13 20 13 20 16 16 2 2
3,186,25,True,False,False,,True,True,22,22,25,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 13 1
3,187,25,True,False,False,,True,True,22,22,25,kernel_db,burau-experiments/src/kernel_db.json,2 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 13 6
3,188,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,17 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 7 6 6
3,189,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,22 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 10 13 7 1 1
3,190,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 2
3,191,25,True,False,False,,True,True,2,2,25,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 2
3,192,25,True,False,False,,True,True,3,3,25,kernel_db,burau-experiments/src/kernel_db.json,5 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 20 2 2
3,193,25,True,False,False,,True,True,23,23,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 13 1
3,194,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 6
3,195,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 7
3,196,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 7
3,197,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 6
3,198,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 10 13 4 13 11 13 10 13 1 1 1 4 13 11 13 10 13 4 13 7 11 22 16
3,199,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 10 13 8 13 20 13 10 13 6 6 6 8 13 20 13 10 13 8 13 7 20 17 16
3,200,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 2
3,201,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 2
3,202,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 21 10 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 7
3,203,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 7
3,204,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 2
3,205,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 21 10 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 1
3,206,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 2
3,207,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 2
3,208,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 20 13 4 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 7
3,209,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 7
3,210,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 20 2 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 7
3,211,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 1
3,212,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 20 13 4 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 6
3,213,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 7
3,214,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 4 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 7
3,215,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 4 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 1
3,216,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,21 7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 6
3,217,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,5 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 6
3,218,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,14 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 1
3,219,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 4 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 13 8 16 13 7 7
3,220,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,15 7 8 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 7
3,221,25,True,False,False,,True,True,5,5,25,kernel_db,burau-experiments/src/kernel_db.json,13 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 7
3,222,25,True,False,False,,True,True,5,5,25,kernel_db,burau-experiments/src/kernel_db.json,13 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 7
3,223,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 10
3,224,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 10
3,225,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 2
3,226,25,True,False,False,,True,True,1,1,25,kernel_db,burau-experiments/src/kernel_db.json,19 7 4 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 7
3,227,25,True,False,False,,True,True,16,16,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 7
3,228,25,True,False,False,,True,True,16,16,25,kernel_db,burau-experiments/src/kernel_db.json,2 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 7
3,229,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 7
3,230,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 7
3,231,25,True,False,False,,True,True,18,18,25,kernel_db,burau-experiments/src/kernel_db.json,4 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 6
3,232,25,True,False,False,,True,True,5,5,25,kernel_db,burau-experiments/src/kernel_db.json,8 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 1
3,233,25,True,False,False,,True,True,18,18,25,kernel_db,burau-experiments/src/kernel_db.json,8 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 1
3,234,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 7
3,235,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,13 21 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 7
3,236,25,True,False,False,,False,True,,25,25,kernel_db,burau-experiments/src/kernel_db.json,7 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 10
